business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,state,AcceptsInsurance,Alcohol,Ambience,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,ByAppointmentOnly,Caters,DogsAllowed,GoodForKids,GoodForMeal,HasTV,Music,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,garage,lot,street,valet,validated
146233,"Active Life, Trainers, Gyms, Fitness & Instruction",Phoenix,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-15:0', 'Sunday': '6:0-15:0'}",0,33.6758628,-111.9788382,Fuzion Fitness Personal Training,85050,AZ,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
69892,"Active Life, Fitness & Instruction, Lakes, Local Services, Community Service/Non-Profit, Gyms, Swimming Pools",Gastonia,,1,35.233422,-81.1567036,Warlick Family Ymca,28054,NC,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
34611,"Gyms, Fitness & Instruction, Active Life, Trainers, Weight Loss Centers, Health & Medical, Nutritionists",Phoenix,"{'Monday': '4:45-20:0', 'Tuesday': '4:45-20:0', 'Wednesday': '4:45-20:0', 'Thursday': '4:45-20:0', 'Friday': '4:45-19:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}",1,33.575978844,-112.0659171897,Underground Fitness,85020,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
49463,"Trainers, Active Life, Gyms, Fitness & Instruction",Toronto,,1,43.7684089,-79.3712218,F45 Bayview Village,m2k 0c5,ON,,,,,,,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
103340,"Gyms, Active Life, Trainers, Boot Camps, Fitness & Instruction",Huntersville,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.4078721,-80.855991,Olympus 365,28078,NC,,,,False,,True,False,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
161858,"Fitness & Instruction, Gyms, Active Life, Trainers",Scottsdale,"{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-14:0'}",1,33.6289512,-111.920302,Scottsdale School of Fitness,85260,AZ,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
192291,"Fitness & Instruction, Sports Clubs, Trainers, Gyms, Active Life",Charlotte,"{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-20:0', 'Saturday': '7:0-16:0', 'Sunday': '12:0-16:0'}",0,35.0541188,-80.8519401,YMCA of Greater Charlotte - Ballantyne Village,28277,NC,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
113270,"Active Life, Gyms, Fitness & Instruction",Scottsdale,,1,33.51342,-111.885063,Scottsdale Community College Fitness Center,85250,AZ,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
15345,"Active Life, Trainers, Gyms, Sports Clubs, Fitness & Instruction",Etobicoke,"{'Monday': '5:30-23:59', 'Tuesday': '0:0-23:59', 'Wednesday': '0:0-23:59', 'Thursday': '0:0-23:59', 'Friday': '0:0-21:0', 'Saturday': '8:0-20:30', 'Sunday': '8:0-20:30'}",1,43.643878,-79.5601684,GoodLife Fitness,M9B 6L5,ON,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
85621,"Health & Medical, Fitness & Instruction, Trainers, Weight Loss Centers, Active Life, Interval Training Gyms, Gyms",Charlotte,,1,35.1359148,-80.9533429,CrossFit Steele Creek,28273,NC,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
155567,"Martial Arts, Trainers, Kickboxing, Active Life, Fitness & Instruction, Gyms, Boxing, Health & Medical, Nutritionists",Las Vegas,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",1,36.113092,-115.306436,iLoveKickboxing- Las Vegas - Grand Canyon,89147,NV,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
189816,"Gyms, Boot Camps, Fitness & Instruction, Active Life",Phoenix,"{'Monday': '16:0-19:30', 'Tuesday': '16:0-19:30', 'Wednesday': '16:0-19:30', 'Thursday': '16:0-19:30', 'Friday': '16:0-19:30', 'Saturday': '8:0-11:0'}",1,33.6761582,-112.0284613,TruHIT Fitness,85050,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,False,,False,True,False,False,False
51435,"Nutritionists, Martial Arts, Trainers, Gyms, Active Life, Fitness & Instruction, Health & Medical, Interval Training Gyms",Goodyear,"{'Monday': '5:0-19:30', 'Tuesday': '5:0-19:30', 'Wednesday': '5:0-19:30', 'Friday': '5:0-19:30', 'Saturday': '8:0-11:0'}",1,33.452459,-112.376466,CrossFit Fury,85338,AZ,,,,,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
14649,"Active Life, Gyms, Fitness & Instruction, Trainers, Health & Medical",Henderson,,0,36.0295345,-115.0850915,Snap Fitness,89074,NV,,,,,,,False,,,True,,,,,,,,,,,,,,,,,,,
182602,"Fitness & Instruction, Gymnastics, Gyms, Active Life",Tempe,,1,33.350024,-111.913661,Gold Medal Gymnastics,85284,AZ,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
177757,"Active Life, Fitness & Instruction, Trainers, Circuit Training Gyms, Boxing, Gyms, Kickboxing, Martial Arts",Gilbert,"{'Monday': '15:30-20:0', 'Tuesday': '15:30-20:0', 'Wednesday': '15:30-20:0', 'Thursday': '15:30-20:0', 'Friday': '5:30-18:0', 'Saturday': '8:0-12:0'}",1,33.3048635,-111.7883613,9Round Kickbox Fitness Gilbert,85295,AZ,,,,True,,True,False,,False,True,,,,,,,,,,,,,False,,False,True,False,False,False
15732,"Trainers, Weight Loss Centers, Gyms, Fitness & Instruction, Active Life, Health & Medical",Fountain Hills,"{'Monday': '10:0-14:0', 'Tuesday': '10:0-14:0', 'Wednesday': '10:0-14:0', 'Thursday': '10:0-14:0', 'Friday': '10:0-14:0', 'Saturday': '10:0-12:0'}",1,33.606684,-111.730925,Snap Fitness,85268,AZ,,,,True,,True,,,,,,,,,,,,,,,,,,,False,True,False,False,False
69213,"Gyms, Active Life, Weight Loss Centers, Boot Camps, Health & Medical, Fitness & Instruction",Surprise,"{'Monday': '17:0-20:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-19:0', 'Saturday': '7:0-9:0', 'Sunday': '7:0-9:0'}",1,33.6416048,-112.3469651,The Camp Transformation Center - Surprise AZ,85378,AZ,False,,,False,,True,False,,,True,,,,,,,,,,,,,False,,False,False,False,False,False
33596,"Yoga, Trainers, Fitness & Instruction, Tennis, Gyms, Active Life",Mississauga,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-22:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",1,43.5080132,-79.6275768,Ontario Racquet Club,L5J 2Y4,ON,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
167148,"Trainers, Fitness & Instruction, Boot Camps, Active Life, Gyms",Strongsville,"{'Monday': '16:0-19:30', 'Tuesday': '16:0-19:30', 'Wednesday': '16:0-19:30', 'Thursday': '16:0-19:30', 'Friday': '5:0-9:30', 'Saturday': '7:45-11:0'}",1,41.3176406,-81.8568196,Strongsville Fit Body Boot Camp,44149,OH,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,True,False,False,False
157688,"Trainers, Gyms, Fitness & Instruction, Active Life",Phoenix,"{'Monday': '5:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-23:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",0,33.5085665,-112.011772,24 Hour Fitness,85018,AZ,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
135375,"Gyms, Active Life, Fitness & Instruction",Toronto,"{'Monday': '6:30-20:0', 'Tuesday': '6:30-20:0', 'Wednesday': '6:30-20:0', 'Thursday': '6:30-20:0', 'Friday': '6:30-20:0', 'Saturday': '8:0-13:0'}",1,43.65822,-79.38502,Every Woman Fitness,M5G 1X8,ON,,,,True,,,False,,,,,,,,,,,,,,,,True,,True,False,True,False,False
169851,"Martial Arts, Active Life, Gyms, Trainers, Fitness & Instruction, Boxing",Pittsburgh,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:30', 'Wednesday': '17:0-21:0', 'Thursday': '11:30-21:30', 'Friday': '9:0-19:0', 'Saturday': '11:30-15:0', 'Sunday': '10:0-12:0'}",1,40.4485146674,-79.9911117554,Stout Training Pittsburgh / Team Renzo Gracie,15222,PA,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,True,False,False
78755,"Active Life, Gyms, Trainers, Fitness & Instruction",LaSalle,"{'Monday': '5:0-1:0', 'Tuesday': '5:0-1:0', 'Wednesday': '5:0-1:0', 'Thursday': '5:0-1:0', 'Friday': '5:0-1:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",1,45.4252717,-73.6239393,Flex,H8N 2N6,QC,,,,True,,,False,,,,,,,,,,,,,,,,,,False,False,False,False,False
20313,"Fitness & Instruction, Gymnastics, Gyms, Active Life",Las Vegas,"{'Monday': '15:0-20:0', 'Tuesday': '15:0-20:0', 'Wednesday': '15:0-20:0', 'Thursday': '15:0-20:0', 'Friday': '15:0-20:0', 'Saturday': '10:0-15:0'}",0,36.0599911496,-115.1413759105,Vegas Valley Gymnastics Center,89119,NV,,,,False,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
108015,"Trainers, Gyms, Fitness & Instruction, Active Life",Scottsdale,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,33.5734263,-111.8630735387,Planet Fitness - Scottsdale Ranch,85258,AZ,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
35856,"Gyms, Trainers, Active Life, Fitness & Instruction, Interval Training Gyms",Twinsburg,"{'Monday': '5:0-19:30', 'Tuesday': '5:0-19:30', 'Wednesday': '5:0-19:30', 'Thursday': '15:0-19:30', 'Friday': '5:0-19:30', 'Saturday': '7:0-10:0', 'Sunday': '11:0-12:0'}",1,41.309724723,-81.4631802712,CrossFit Saol,44087,OH,,,,True,,True,False,,False,,,,,,,,,,,,,,True,,,,,,
180363,"Gyms, Active Life, Fitness & Instruction, Yoga",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.2912637412,-115.3154963627,Fitness 14,89166,NV,,,,None,,None,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
83854,"Fitness & Instruction, Trainers, Active Life, Gyms",Tolleson,"{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-22:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",0,33.4637086,-112.2711684,Youfit Health Clubs,85353,AZ,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
77201,"Active Life, Fitness & Instruction, Gyms",Toronto,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",1,43.6592634,-79.3826319,Crunch Fitness - College Park,M5G 1S8,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131980,"Active Life, Boxing, Fitness & Instruction, Martial Arts, Gyms, Trainers",Phoenix,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-20:0', 'Saturday': '9:0-14:0', 'Sunday': '9:0-14:0'}",1,33.6101769268,-111.9768415019,Knockout Fitness,85032,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
142211,"Yoga, Barre Classes, Active Life, Fitness & Instruction, Gyms",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.1172437,-80.9614317,Club Fitness,28273,NC,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
175556,"Gyms, Active Life, Boot Camps, Interval Training Gyms, Fitness & Instruction",Stow,"{'Monday': '5:0-20:30', 'Tuesday': '5:0-20:30', 'Wednesday': '5:0-20:30', 'Thursday': '5:0-20:30', 'Friday': '5:0-20:30', 'Saturday': '8:0-11:0', 'Sunday': '8:0-11:0'}",1,41.191448,-81.452482,Crossfit Akron North,44224,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106718,"Fitness & Instruction, Active Life, Trainers, Gyms",Mesa,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,33.363611,-111.873565,Anytime Fitness,85202,AZ,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
50087,"Fitness & Instruction, Active Life, Gyms",Madison,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '15:0-18:0', 'Saturday': '11:0-14:0'}",0,43.0920714,-89.3535202,Snap Fitness,53704,WI,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
8658,"Fitness & Instruction, Nutritionists, Gyms, Health & Medical, Trainers, Active Life, Boot Camps",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '13:30-19:30', 'Wednesday': '13:30-19:30', 'Thursday': '13:30-19:30', 'Friday': '13:30-19:30', 'Saturday': '8:0-10:0'}",1,36.0210845904,-115.1316281378,Unleashed Body & Mind,89123,NV,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
84077,"Gyms, Fitness & Instruction, Gymnastics, Interval Training Gyms, Active Life",Peoria,"{'Monday': '5:30-20:30', 'Tuesday': '5:30-20:0', 'Wednesday': '5:30-20:0', 'Thursday': '8:30-19:30', 'Friday': '5:30-20:0', 'Saturday': '8:30-23:30'}",1,33.556759,-112.258527,Crossfit West Valley,85345,AZ,,,,,,True,False,,True,False,,,,,,,,,,,,,True,,False,False,False,False,False
180926,"Trainers, Yoga, Fitness & Instruction, Sports Clubs, Gyms, Active Life, Pilates",Brampton,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-22:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",1,43.6898726,-79.801508,LA Fitness,L6X 0Y7,ON,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
70845,"Active Life, Fitness & Instruction, Life Coach, Professional Services, Gyms, Trainers",Pittsburgh,"{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '8:0-9:0'}",1,40.4645549,-79.9334728,MÜV Integrated Physical Culture,15206,PA,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,True,True,False,False
100317,"Active Life, Gyms, Fitness & Instruction",Phoenix,,1,33.480891,-112.073065,Lifestart At Phoenix Plaza Fitness Center,85012,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
146353,"Gyms, Fitness & Instruction, Active Life, Sporting Goods, Shopping",North York,,0,43.7726587706,-79.4796842337,Fitness Avenue,M3J 2L4,ON,,,,,,,,,,False,,,,,,,,,1,,,,,,False,True,False,False,False
77397,"Trainers, Gyms, Fitness & Instruction, Tanning, Active Life, Beauty & Spas, Tanning Beds",McDonald,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-17:0', 'Saturday': '8:0-13:0'}",1,40.3688753,-80.2353459,Body Systems Fitness,15057,PA,,,,True,,True,False,,,,,,,,,,,,2,,,,True,,False,False,False,False,False
108080,"Trainers, Active Life, Gyms, Sports Clubs, Fitness & Instruction",Mississauga,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0'}",1,43.5980973,-79.7587148,GoodLife Fitness,L5N 6B9,ON,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
33224,"Trainers, Gyms, Active Life, Fitness & Instruction",Toronto,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '9:0-16:0', 'Sunday': '10:0-16:0'}",0,43.6657917,-79.3850505,Fit Factory Fitness,M4Y 1Z2,ON,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
11548,"Boot Camps, Trainers, Active Life, Gyms, Fitness & Instruction",Mentor,,1,41.656652,-81.3717371,Orangetheory Fitness Mentor,44060,OH,,,,False,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
44206,"Active Life, Fitness & Instruction, Gyms",Bethel Park,,1,40.337675,-80.0213629,Healthtrax Fitness & Wellness,15102,PA,,,,False,,True,True,,False,True,,,,,,,,,,,,,,,False,True,False,False,False
103333,"Trainers, Gyms, Sports Clubs, Yoga, Fitness & Instruction, Active Life",Peoria,"{'Monday': '4:30-23:0', 'Tuesday': '4:30-23:0', 'Wednesday': '4:30-23:0', 'Thursday': '4:30-23:0', 'Friday': '4:30-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",1,33.709084,-112.269149,Mountainside Fitness,85383,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
28086,"Gyms, Fitness & Instruction, Interval Training Gyms, Active Life",Scottsdale,"{'Monday': '16:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-20:0', 'Saturday': '8:0-11:30'}",1,33.5235399,-111.8971949,Truhit Fitness - Central Scottsdale,85250,AZ,False,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
11776,"Fitness & Instruction, Gyms, Trainers, Active Life",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.1924,-80.87335,Anytime Fitness,28209,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78723,"Day Spas, Hotels, Event Planning & Services, Gyms, Active Life, Tennis, Beauty & Spas, Hotels & Travel, Fitness & Instruction",Phoenix,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",1,33.3751552,-111.9713456,Arizona Grand Athletic Club & Spa,85044,AZ,,,,True,,True,False,,,True,,,,,,,,,3,,,,,u'free',False,True,False,False,False
170124,"Boot Camps, Fitness & Instruction, Interval Training Gyms, Gyms, Trainers, Active Life",Chandler,"{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}",1,33.236314,-111.78999,Orangetheory Fitness South Chandler,85249,AZ,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
172590,"Yoga, Gyms, Sports Clubs, Trainers, Fitness & Instruction, Active Life",Scottsdale,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-22:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",1,33.544144,-111.904302,LA Fitness,85258,AZ,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,True,False,False
30645,"Fitness & Instruction, Fitness/Exercise Equipment, Shopping, Sporting Goods, Gyms, Active Life",Las Vegas,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}",1,36.1611213,-115.331403,Pacific Fitness Equipment,89135,NV,,,,,,True,,,,,,,,,,,True,,3,,,,,,,,,,
135528,"Fitness & Instruction, Active Life, Trainers, Gyms, Massage Therapy, Doctors, Health & Medical, Sports Medicine, Physical Therapy",Peoria,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0'}",1,33.6785889,-112.2259429,Center for Athletic Performance and Physical Therapy,85382,AZ,True,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
142048,"Gyms, Trainers, Fitness & Instruction, Active Life, Boot Camps, Health & Medical, Weight Loss Centers",Gilbert,"{'Monday': '17:0-20:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-20:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-10:0'}",1,33.3653684,-111.8237881,The Camp Transformation Center - Gilbert,85233,AZ,False,,,True,,True,False,,False,False,,,,,,,,,,,,,,,False,False,False,False,False
128634,"Interval Training Gyms, Gyms, Fitness & Instruction, Active Life, Boot Camps, Trainers",Phoenix,"{'Monday': '5:30-21:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:30-21:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-19:0', 'Saturday': '5:30-13:0', 'Sunday': '5:30-13:0'}",1,33.708777,-112.11461,Orangetheory Fitness Happy Valley,85027,AZ,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
83008,"Active Life, Trainers, Gyms, Boot Camps, Fitness & Instruction",Tempe,"{'Monday': '5:0-19:0', 'Tuesday': '5:0-19:0', 'Wednesday': '5:0-19:0', 'Thursday': '5:0-19:0', 'Friday': '5:0-19:0', 'Saturday': '7:0-12:0', 'Sunday': '7:0-13:0'}",1,33.411494,-111.8959373,AZ Bodybuilding Personal Training,85281,AZ,,,,False,,True,True,,False,True,,,,,,,,,,,,,True,,False,True,True,False,False
156854,"Gyms, Fitness & Instruction, Active Life, Interval Training Gyms",Chandler,"{'Monday': '16:30-19:30', 'Tuesday': '16:30-19:30', 'Wednesday': '16:30-19:30', 'Thursday': '16:30-19:30', 'Friday': '16:30-19:30', 'Saturday': '13:0-15:0'}",1,33.3060337,-111.9484764,Tribal Crossfit,85226,AZ,,,,,,True,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
190543,"Gyms, Fitness & Instruction, Active Life, Martial Arts, Trainers",Henderson,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-13:0'}",0,35.9971446,-115.101239,LA Boxing,89052,NV,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
181239,"Weight Loss Centers, Health & Medical, Active Life, Trainers, Gyms, Fitness & Instruction",Toronto,"{'Monday': '16:45-20:0', 'Tuesday': '16:45-21:0', 'Wednesday': '16:45-20:0', 'Thursday': '16:45-21:0', 'Friday': '16:45-20:0', 'Saturday': '9:0-12:0', 'Sunday': '10:45-13:0'}",1,43.6600471,-79.3788023,Rob Gordy's Boot Camp Toronto,M5B 2M2,ON,,,,True,,,True,,,False,,,,,,,,,,,,,,,False,False,True,False,False
3580,"Trainers, Sports Clubs, Gyms, Fitness & Instruction, Active Life",Toronto,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",1,43.651161,-79.389802,GoodLife Fitness,M5T 1V7,ON,,,,True,,,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
4087,"Trainers, Fitness & Instruction, Active Life, Martial Arts, Brazilian Jiu-jitsu, Gyms",Tempe,"{'Monday': '6:30-21:0', 'Tuesday': '6:30-21:0', 'Wednesday': '6:30-21:0', 'Thursday': '6:30-21:0', 'Friday': '6:30-19:30', 'Saturday': '12:30-15:30', 'Sunday': '12:30-15:30'}",1,33.422746854,-111.9065988064,Gustavo Dantas Brazilian Jiu Jitsu Academy,85281,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
126142,"Fitness & Instruction, Boot Camps, Gyms, Active Life, Boxing",Phoenix,"{'Monday': '16:30-19:30', 'Tuesday': '16:30-19:30', 'Wednesday': '16:30-19:30', 'Thursday': '16:30-19:30', 'Friday': '16:30-19:30', 'Saturday': '7:0-12:0'}",1,33.5857413,-112.0140094,Jabz Boxing Fitness For Women- North Phoenix,85028,AZ,,,,False,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
67642,"Trainers, Health & Medical, Yoga, Specialty Schools, Barre Classes, Nutritionists, Pilates, Education, Fitness & Instruction, Swimming Lessons/Schools, Gyms, Active Life",Phoenix,"{'Monday': '6:0-19:30', 'Tuesday': '6:0-19:30', 'Wednesday': '6:0-18:30', 'Thursday': '6:0-19:30', 'Friday': '6:0-17:30', 'Saturday': '8:0-12:0', 'Sunday': '8:0-12:0'}",1,33.4960222,-112.0140681,Studio Verve Pilates,85016,AZ,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
48350,"Martial Arts, Active Life, Gyms, Fitness & Instruction, Kickboxing",Fort Mill,"{'Monday': '15:0-21:30', 'Tuesday': '11:0-21:0', 'Wednesday': '15:0-21:30', 'Thursday': '11:0-21:0', 'Friday': '15:0-20:30', 'Saturday': '8:0-14:0'}",1,35.0311459,-80.9648728,iLoveKickboxing - Fort Mill,29708,SC,,,,,,True,False,,,,,,,,,,,,,,,,,,False,False,False,False,False
