business_id,AcceptsInsurance,Alcohol,Ambience,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,ByAppointmentOnly,Caters,DogsAllowed,GoodForKids,GoodForMeal,HasTV,Music,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,garage,lot,street,valet,validated
171221,,,,True,,True,True,,,True,,,,,,,,True,3,,,,,,False,True,False,False,False
160959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89724,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
61754,,,,,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
167737,,,,,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
13023,False,,,False,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
52066,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
71358,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
92331,,,,True,,,,,,False,,,,,,,,,,,,,,,,,,,
41720,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
144977,,,,True,,True,True,,,,,,,,,,,,,,,,True,,,,,,
163592,,,,True,,True,False,,,False,,,,,,,,,,,,,True,,,,,,
30368,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
167223,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
159360,,,,,,True,False,,,False,,,,,,,,,,,,,,,,,,,
26944,,,,False,,,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
125109,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
16626,,,,True,,True,False,,,False,,,,,,,,,,,,,,,True,True,False,False,False
140475,,,,,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
109012,,,,True,,True,False,,,False,,,,,,,,,1,,,,,,False,False,False,False,False
119517,,,,True,,,False,,,False,,,,,,,,,1,,,,False,,False,True,False,False,False
189505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58729,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
24694,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
71313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62923,,,,True,,True,False,,False,True,,,,,,,,,,,,,True,,False,True,True,False,False
98579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85424,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,
136366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43648,,,,True,,,False,,False,False,,,,,,,,,,,,,False,,False,True,False,False,False
135269,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
107078,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
51956,,u'none',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,,True,,,,,,True,"{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",u'average',False,,,True,2,,,,,,False,True,False,False,False
177392,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,
106368,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
123867,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
115682,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
21220,,,,,,,True,,,False,,,,,,,,,,,,,,,False,True,True,False,False
2619,,,,True,,True,False,,,True,,,,,,,,,,,,,False,,False,True,False,False,False
81054,,,,True,,True,False,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
155925,,,,,,True,True,,,,,,,,,,,,,,,,,,False,False,False,False,False
144140,,'none',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,,True,,False,,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}",True,,'average',False,u'casual',False,True,2,False,True,,,u'free',False,True,False,False,False
49536,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
31894,False,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
81494,,,,True,,True,True,,,,,,,,,,,,,,,,True,,False,True,False,False,False
137516,,,,True,,True,False,,False,False,,,,,,,,,,,,,,,False,True,False,False,False
98770,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
131235,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
114401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132971,,,,,,,False,,False,False,,,,,,,,,,,,,,,False,False,False,False,False
168359,,,,,,,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
183497,,,,,,True,False,,,,,,,,,,,,,,,,True,,False,False,False,False,False
171402,,,,True,,True,False,,False,True,,,,,,,,,,,,,True,,False,False,True,False,False
166430,,,,False,,,,,,True,,,,,,,,,3,,,,,,False,True,False,False,False
61051,,,,False,,True,True,,,,,,,,,,False,,2,,,,,,False,False,False,False,False
9351,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
181372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17330,,,,,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
138279,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
107762,,,,False,,False,True,,,True,,,,,,,,,,,,,,,False,False,True,False,False
1266,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
21981,,,,False,,True,True,,,False,,,,,,,,,2,,,,,,False,True,True,False,False
32195,,,,True,,,False,,False,False,,,,,,,,,,,,,,,True,False,True,False,False
102471,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
53675,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
12542,,,,True,,True,False,,,False,,,,,,,,,2,,,,,,False,True,False,False,False
145153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31427,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
152925,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
167501,,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
104404,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
70207,,,,True,,True,False,False,,True,,,,,,,,,2,,True,,,u'no',False,True,False,False,False
9909,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
5880,,,,False,,,False,,,True,,,,,,,,,,,,,,,,,,,
143522,False,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
54348,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
76138,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
86739,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
44228,False,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
93787,,,,True,,True,False,,,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,,,,,,,,,,,True,,False,False,False,False,False
39821,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
125002,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
13933,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
75716,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
17746,,,,True,,True,False,,,,,,,,,,,,,,,,,,False,False,False,False,False
162945,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
166026,False,,,True,,True,True,,False,True,,,,,,,,,,,,,True,,False,True,False,False,False
180384,,,,,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
93296,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
156334,,,,True,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
74156,,,,True,,,False,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
116972,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,True,False,False
169013,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
30411,,,,True,,,False,,False,True,,,,,,,,,,,,,True,,False,False,True,False,False
15691,,,,True,,True,False,False,,True,,,,,,,,,2,,False,,True,u'free',False,True,False,False,False
180671,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
89825,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
88840,,,,True,,True,True,,,False,,,,,,,,,2,,,,,,,,,,
140000,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
160380,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
42675,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
182815,,,,True,,,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
66448,,,,,,,False,,False,True,,,,,,,,,,,,,,,False,False,False,False,False
166544,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
83157,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
118408,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
59718,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
114952,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
70279,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
34503,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
146823,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
83558,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
125151,True,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,
68207,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
27108,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
59012,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
47042,,u'full_bar',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,True,,,,True,,False,,,True,u'casual',False,True,2,True,False,,,,False,True,False,False,False
62436,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
5168,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
45571,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,
150089,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
37104,,,,,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
145067,False,,,True,,,True,,,,,,,,,,,,,,,,True,,,,,,
128119,,,,True,,True,False,,,True,,,,,,,,,3,,,,,,False,True,False,False,False
175747,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
94372,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
56542,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
122383,,,,,,True,True,,False,,,,,,,,,,,,,,True,,False,True,False,False,False
1508,True,,,True,,True,True,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
124029,,,,,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
92378,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
46075,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
25254,,,,,,True,True,,,False,,,,,,,,,,,,,,,,,,,
49833,,,,,,True,False,,,,,,,,,,,,,,,,True,,False,False,False,False,False
35248,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
105384,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
14418,,,,False,,True,True,,,False,,,,,,,,,2,,,,,,False,True,False,False,False
52321,,,,,,None,None,,,False,,,,,,,,,,,,,,,False,False,False,False,False
58757,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
2566,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
30219,,,,,,True,True,,,False,,,,,,,,,,,,,,,,,,,
79668,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
64397,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
143874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
115389,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
3159,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,
126002,,,,True,,True,False,,,,,,,,,,,,,,,,False,,False,False,False,False,False
15291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55282,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
113441,,,,,,True,False,,False,,,,,,,,,,,,,,False,,False,True,False,False,False
126777,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
77707,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
136225,,,,,,True,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
131086,,,,True,,True,True,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
68131,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
47931,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
14591,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
188842,,,,,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
86681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17307,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
170005,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
178856,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
146293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187144,,,,True,,True,False,,,False,,,,,,,,,1,,,,,,False,True,False,False,False
161226,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
150814,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
72764,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
104107,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
68694,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
123240,,,,False,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
160908,,,,False,,,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
32112,,,,True,,True,False,,False,False,,,,,,,,,,,,,,,True,False,False,False,True
72104,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,True,False,True,False,False
458,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
169913,,,,True,,True,True,,,,,,,,,,,,,,,,True,,False,False,False,False,False
49950,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
41438,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
147653,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
96162,,,,True,,True,True,,,,,,,,,,,,,,,,,,False,True,False,False,False
124025,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
132905,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
162647,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
182583,,,,True,,True,False,,False,False,,,,,,,,,,,,,False,,False,True,False,False,False
160255,,,,True,,,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
87341,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
113239,False,,,True,,,False,,,True,,,,,,,,,2,,,,,,False,False,True,False,False
29602,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
122157,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,True,False,False,False
147754,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
118644,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
25190,,,,,,,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
78452,False,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
22897,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
131486,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
37881,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
79323,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
37303,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
85075,False,,,True,,True,False,,False,,,,,,,,,,,,,,False,,False,True,False,False,False
52457,,,,,,True,False,,,True,,,,,,,,,,,,,,,,,,,
118791,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
23514,,,,True,,True,False,,,True,,,,,,,,,,,,,,,,,,,
73389,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
160477,True,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
89794,,,,,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
184814,True,,,True,,,True,,,True,,,,,,,,,,,,,True,,False,False,True,False,False
119151,,,,,,,False,,,,,,,,,,,,,,,,,,False,True,False,False,False
99650,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
18631,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
125978,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,True,False,False
183836,,,,True,,False,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
65286,,,,True,,True,False,,,False,,,,,,,,,2,,,,,,True,False,False,False,False
56433,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
91488,,,,False,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
9783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,True,False,False
26414,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
87959,,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
120219,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
163099,,,,,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
18893,,,,True,,True,True,False,,True,,False,,,,,,,,,,,,,False,False,False,False,False
172679,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
33642,,,,True,False,True,,,False,True,,,,,,,,,,,,,True,,False,True,False,False,False
171477,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
161039,,,,True,,,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
24414,,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,False,True,False,False
174014,,,,True,,True,False,,,True,,,,,,,,,2,,,,,,False,True,False,False,False
74558,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
137780,,,,,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
128170,,,,True,,,False,,,True,,,,,,,,,,,,,,,True,False,False,False,False
164646,,,,,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
131871,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
3665,,,,,,True,False,,,False,,,,,,,,,,,,,,,,,,,
147097,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
68198,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
14613,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
180986,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
189405,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
131125,False,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
111822,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
36359,,,,False,,True,False,,False,,,,,,,,,,,,,,True,,False,True,False,False,False
79132,,,,False,,True,True,,,False,,,,,,,,,3,,,,,,False,True,False,False,False
49811,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
21021,,,,True,,True,False,,True,,,,,,,,,,,,,,True,,False,True,False,False,False
146233,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
69892,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
34611,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
49463,,,,,,,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
103340,,,,False,,True,False,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
161858,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
192291,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
113270,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
15345,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
85621,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
155567,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
189816,,,,True,,True,False,,,True,,,,,,,,,,,,,False,,False,True,False,False,False
51435,,,,,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
14649,,,,,,,False,,,True,,,,,,,,,,,,,,,,,,,
182602,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
177757,,,,True,,True,False,,False,True,,,,,,,,,,,,,False,,False,True,False,False,False
15732,,,,True,,True,,,,,,,,,,,,,,,,,,,False,True,False,False,False
69213,False,,,False,,True,False,,,True,,,,,,,,,,,,,False,,False,False,False,False,False
33596,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
167148,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,True,False,False,False
157688,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
135375,,,,True,,,False,,,,,,,,,,,,,,,,True,,True,False,True,False,False
169851,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,True,False,False
78755,,,,True,,,False,,,,,,,,,,,,,,,,,,False,False,False,False,False
20313,,,,False,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
108015,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
35856,,,,True,,True,False,,False,,,,,,,,,,,,,,True,,,,,,
180363,,,,None,,None,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
83854,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
77201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131980,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
142211,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
175556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106718,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
50087,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
8658,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
84077,,,,,,True,False,,True,False,,,,,,,,,,,,,True,,False,False,False,False,False
180926,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
70845,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,True,True,False,False
100317,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
146353,,,,,,,,,,False,,,,,,,,,1,,,,,,False,True,False,False,False
77397,,,,True,,True,False,,,,,,,,,,,,2,,,,True,,False,False,False,False,False
108080,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
33224,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
11548,,,,False,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
44206,,,,False,,True,True,,False,True,,,,,,,,,,,,,,,False,True,False,False,False
103333,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
28086,False,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
11776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78723,,,,True,,True,False,,,True,,,,,,,,,3,,,,,u'free',False,True,False,False,False
170124,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
172590,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,True,False,False
30645,,,,,,True,,,,,,,,,,,True,,3,,,,,,,,,,
135528,True,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
142048,False,,,True,,True,False,,False,False,,,,,,,,,,,,,,,False,False,False,False,False
128634,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
83008,,,,False,,True,True,,False,True,,,,,,,,,,,,,True,,False,True,True,False,False
156854,,,,,,True,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
190543,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
181239,,,,True,,,True,,,False,,,,,,,,,,,,,,,False,False,True,False,False
3580,,,,True,,,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
4087,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
126142,,,,False,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
67642,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
48350,,,,,,True,False,,,,,,,,,,,,,,,,,,False,False,False,False,False
55941,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
40995,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
168387,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
27899,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
54208,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
16781,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
53939,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
66734,,,,True,,True,False,,False,,,,,,,,,,,,,,True,,,,,,
176349,,,,True,,True,False,,,,,,,,,,,,,,,,True,,,,,,
40978,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
165971,,,,True,,True,True,,,True,,,,,,,,,2,,,,,,False,True,False,False,False
175173,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
67345,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
179811,,,,None,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
186231,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
138637,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
162941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163569,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
93770,,,,,,,True,,,False,,,,,,,,,,,,,,,,,,,
23225,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
124875,,,,,,True,False,,,False,,,,,,,,,1,,,,,,False,True,False,False,False
83625,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
61632,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
45784,False,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
110622,,,,False,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
105560,,,,,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
58516,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
47872,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
57896,,,,True,,True,False,,True,False,,,,,,,,,,,,,,,,,,,
104438,,,,True,,True,False,,,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,,,,,,True,,True,False,,,,True,False,False,False,False
164376,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
37000,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,
2475,,,,,,True,True,,,False,,,,,,,,,,,,,,,True,False,False,False,False
92919,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
168457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71136,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
191770,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
